"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSMUSG00000024968.15",419.977992038168,1.03280834849088,0.247756461100667,4.16864344890377,3.06417888004239e-05,0.000129611244581103,"Rcor2"
"ENSMUSG00000024969.17",1074.60110227906,-0.07607545589998,0.148105249777237,-0.513658064210444,0.607491076226017,0.729385696741188,"Mark2"
"ENSMUSG00000024970.6",255.486173414712,0.310092446473459,0.199150313657324,1.55707736924297,0.119452117353048,0.206377367070055,"Spindoc"
"ENSMUSG00000024974.11",1540.75346850911,0.320396334956367,0.475539506082862,0.673753349318024,0.500468138103263,0.633983734327025,"Smc3"
"ENSMUSG00000024975.14",477.09189561605,0.529516523703449,0.185468554083521,2.85502049832661,0.00430340513091029,0.0123722897513671,"Pdcd4"
"ENSMUSG00000024976.15",717.637599538443,-0.107435215712602,0.155010856768875,-0.693081877953818,0.488258169627721,0.623885438968755,"Shoc2"
"ENSMUSG00000024978.12",3548.12881658042,-2.04860400060701,0.172977567851338,-11.8431772746836,2.33438610664187e-32,1.3216216726834e-30,"Gpam"
"ENSMUSG00000024981.7",432.688511856686,-0.0793765921293859,0.186561190949695,-0.425472155946888,0.670492515277163,0.778578619879116,"Acsl5"
"ENSMUSG00000024982.11",480.954858806731,0.21941839898319,0.173534103843856,1.26441082255866,0.20608261038267,0.327595683027312,"Zdhhc6"
"ENSMUSG00000024983.11",411.304677500882,0.178069739667425,0.206757016330269,0.861251254385394,0.389099676575199,0.52354179517248,"Vti1a"
"ENSMUSG00000024985.22",401.110515617746,0.994035800074631,0.177040096253358,5.61474954606944,1.96847154226806e-08,1.3798048143898e-07,"Tcf7l2"
"ENSMUSG00000024986.13",96.7464038583664,1.27298094648557,0.309908365103239,4.10760434317902,3.99784185818966e-05,0.000165304022900426,"Hhex"
"ENSMUSG00000024989.16",208.422919081972,5.58111236950623,0.503409271508651,11.0866300749296,1.45672613212082e-28,7.1476695549395e-27,"Cep55"
"ENSMUSG00000024990.14",7.89997655622311,-1.45273352335089,0.868967325424532,-1.67179303622396,0.0945651404931251,0.178838011500376,"Rbp4"
"ENSMUSG00000024991.9",6790.56127751686,0.036609770764094,0.199108109208589,0.183868808305246,0.854116374952881,0.919049198779708,"Eif3a"
"ENSMUSG00000024993.16",281.32185463655,-0.579173076786746,0.190210435138283,-3.04490695458263,0.00232752304846959,0.00707874778377527,"Dennd10"
"ENSMUSG00000024997.8",2820.68207006923,-1.36376986619257,0.14356254042622,-9.49948267942114,2.1093557254726e-21,5.17495271315945e-20,"Prdx3"
"ENSMUSG00000024998.18",1357.33942572232,0.169988167213235,0.160085266585339,1.06186016264412,0.288299172558177,0.422685639447845,"Plce1"
"ENSMUSG00000024999.8",262.366040497878,0.501639207354435,0.212054216277764,2.36561769984971,0.0180000207584369,0.0427055999398155,"Noc3l"
"ENSMUSG00000025001.12",249.390747176307,3.16024734693913,0.315398354330253,10.0198599756486,1.24679459556661e-23,3.52938777821932e-22,"Hells"
"ENSMUSG00000025006.19",4632.91674084573,-1.81326447857616,0.140974496400838,-12.8623582624508,7.33055561348964e-38,5.39528893152838e-36,"Sorbs1"
"ENSMUSG00000025007.14",405.927031483205,1.18984839772536,0.186513080748609,6.37943672877879,1.77740498071394e-10,1.53902360682996e-09,"Aldh18a1"
"ENSMUSG00000025008.16",166.730126367783,-0.0731800928913214,0.2295552147981,-0.318790810113746,0.749885147453049,0.837504504590963,"Tctn3"
"ENSMUSG00000025010.15",209.341731460478,0.138397664055022,0.223394910506682,0.619520219780845,0.535573705816404,0.666975038038703,"Ccnj"
"ENSMUSG00000025013.16",68.7135340963198,-1.42454325822146,0.369593933398677,-3.85434697242397,0.000116038934735084,0.000449498189289588,"Tll2"
"ENSMUSG00000025016.12",2701.48242124476,0.21313715571774,0.131397603627356,1.62207795145335,0.10478665846903,0.192807451583014,"Tm9sf3"
"ENSMUSG00000025017.11",51.3399717541008,-0.141861756531451,0.423694733621337,-0.334820674590294,0.737760363723204,0.827731139787009,"Pik3ap1"
"ENSMUSG00000025019.18",356.760887498813,0.00115191856352135,0.225383390462116,0.00511092925330258,0.995922086211046,0.998743830850295,"Lcor"
"ENSMUSG00000025020.12",5.1823252435327,-0.316556451475817,1.0658358904161,-0.297002994853396,0.766464222689381,NA,"Slit1"
"ENSMUSG00000025024.8",542.243382438954,-0.070021927822133,0.166732047494148,-0.419966820263456,0.674509692503878,0.778578619879116,"Smndc1"
"ENSMUSG00000025025.15",642.162222878128,0.0686168772997423,0.155376272200521,0.441617476902708,0.658766034985544,0.772057009155032,"Mxi1"
"ENSMUSG00000025026.16",2241.95224915516,0.904213028531399,0.136990316905812,6.60056162329408,4.09603081583965e-11,3.91516711747789e-10,"Add3"
"ENSMUSG00000025027.19",1329.41474216365,0.24499105390201,0.144951118068329,1.69016325756468,0.0909967255603971,0.17395737665572,"Xpnpep1"
"ENSMUSG00000025034.10",900.277827972265,0.0877077986953539,0.167882812790304,0.522434650918711,0.601367735245913,0.72439714098362,"Trim8"
"ENSMUSG00000025035.10",690.474102511252,0.0368034372826294,0.163503415575763,0.225092773463045,0.821907102681844,0.895360776794553,"Arl3"
"ENSMUSG00000025036.8",95.182373878957,0.577899548089609,0.300808123909108,1.92115671804205,0.0547119528982568,0.112480439477981,"Sfxn2"
"ENSMUSG00000025041.18",958.251353289384,0.366769864623233,0.155465088626398,2.35917830725731,0.0183154530004456,0.0430676466719742,"Nt5c2"
"ENSMUSG00000025047.10",676.562562570168,-0.0167137737258696,0.154015716562286,-0.108519923154143,0.913583277448609,0.943053705753403,"Pdcd11"
"ENSMUSG00000025049.7",98.7249424826574,0.4097798905242,0.299750865216791,1.3670682492537,0.171603914216522,0.28510266560578,"Taf5"
"ENSMUSG00000025050.9",114.061653262338,0.183962955702471,0.263645193866276,0.697767150634191,0.485322825593067,0.622026232965883,"Pcgf6"
"ENSMUSG00000025060.16",5427.71342181069,-0.090259477486201,0.203480066205216,-0.44357896657637,0.657347015474911,0.771622652933867,"Slk"
"ENSMUSG00000025064.16",10.6207430667755,-0.733890472287385,0.762401074937627,-0.962604194055505,0.335746191997493,0.473389266877691,"Col17a1"
"ENSMUSG00000025066.11",1060.51541331311,0.30025937624705,0.154031522368071,1.94933719819736,0.0512551690683438,0.106866301513601,"Sfr1"
"ENSMUSG00000025068.9",1102.3317666152,-1.81821993419218,0.172593071741211,-10.534721445357,5.97599363171543e-26,2.19916565647128e-24,"Gsto1"
"ENSMUSG00000025069.16",16.6352264666088,-0.526155000323368,0.592634117677583,-0.887824350014249,0.374635242626904,0.512496681779447,"Gsto2"
"ENSMUSG00000025075.15",77.6559598894689,0.241104463025046,0.30726574400684,0.78467732810358,0.432642778837045,0.564583484439832,"Habp2"
"ENSMUSG00000025076.13",366.310925970247,0.726250420910885,0.181267518196073,4.00651163616261,6.16220908335352e-05,0.000245155993802605,"Casp7"
"ENSMUSG00000025077.15",256.530689595008,-0.0604681424868181,0.206981900635635,-0.292142174272834,0.770177922049454,0.851127553496093,"Dclre1a"
"ENSMUSG00000025078.10",1293.82790312989,-0.506969745203347,0.145753139270452,-3.47827667891694,0.000504648743324913,0.00170376823434466,"Nhlrc2"
"ENSMUSG00000025083.19",245.298918195123,1.77668237623368,0.267698320144671,6.636882798792,3.20386187862789e-11,3.18654370631098e-10,"Afap1l2"
"ENSMUSG00000025085.17",7998.34375212219,-1.29125308901693,0.13933158850549,-9.26748272137912,1.90590760310629e-20,4.25075150268555e-19,"Ablim1"
"ENSMUSG00000025086.14",205.310973695178,0.294516372749731,0.217203167981098,1.3559487897311,0.175115462352547,0.289629169194324,"Trub1"
"ENSMUSG00000025089.16",70.9435377283391,-2.09019274833689,0.410668692841054,-5.08972995695555,3.58573783430256e-07,2.14561223255828e-06,"Gfra1"
"ENSMUSG00000025092.8",760.742660887298,0.0764397481386682,0.18225106498885,0.419420035451342,0.674909184079995,0.778578619879116,"Hspa12a"
"ENSMUSG00000025094.9",66.3685616700221,0.543579246827158,0.332415596404421,1.63523990061475,0.101998766748901,0.188620834992942,"Slc18a2"
"ENSMUSG00000025154.16",175.136171946458,1.55951989236024,0.269748474103608,5.78138540928777,7.40879387078763e-09,5.50795180696939e-08,"Arhgap19"
"ENSMUSG00000025157.9",179.991927476016,0.42456899551153,0.226534870568711,1.8741882626973,0.0609044813167761,0.123517908591715,"Zdhhc16"
"ENSMUSG00000025159.9",476.302261632317,0.519918957530831,0.171170068774877,3.03744084028282,0.00238596233845967,0.00719700115207508,"Mms19"
"ENSMUSG00000025171.3",288.48648105127,0.030555281153989,0.218310069175745,0.139962766121389,0.888689409081983,0.934393435834771,"Ubtd1"
"ENSMUSG00000025172.4",2.58737523780708,-0.795463087522906,1.57430955328422,-0.50527743153401,0.613363991778206,NA,"Ankrd2"
"ENSMUSG00000025176.15",21.0804409504488,1.63740834157275,0.658617035959697,2.48613116905915,0.0129140356701512,0.0323290144667731,"Hoga1"
"ENSMUSG00000025178.10",432.499406932224,-0.251560356548956,0.180669974495723,-1.39237500448593,0.163808869487658,0.274007563506629,"Pi4k2a"
"ENSMUSG00000025184.11",248.88033252955,-0.0480998791293546,0.201675137764356,-0.23850177896274,0.811491935745933,0.887456262569103,"R3hcc1l"
"ENSMUSG00000025185.15",32.06155855443,-0.328071470668285,0.44922945325929,-0.730298221294333,0.465207915241772,0.599637522973632,"Loxl4"
"ENSMUSG00000025188.16",53.3706229658435,0.779621760676778,0.370569542922504,2.10384737646887,0.0353917625995608,0.0786958830008361,"Hps1"
"ENSMUSG00000025190.14",8423.88286080182,-1.9447632989157,0.155706490575576,-12.4899308418473,8.47272592942291e-36,5.19660523671272e-34,"Got1"
"ENSMUSG00000025192.14",110.290816736662,1.63989336889742,0.307147269960966,5.33911100400085,9.34034457870654e-08,5.92628759476553e-07,"Entpd7"
"ENSMUSG00000025193.15",95.9775316686657,-1.29421980495777,0.297902682083741,-4.34443824374151,1.39632516600769e-05,6.46349259233747e-05,"Cutc"
"ENSMUSG00000025194.6",5.3982362026162,-0.18900860921668,1.09188442683381,-0.173103127557883,0.862570366629435,NA,"Abcc2"
"ENSMUSG00000025195.10",354.748412332323,0.243608505422163,0.187602312567453,1.29853679354071,0.194102941520409,0.311920884190003,"Dnmbp"
"ENSMUSG00000025198.17",199.308319419006,-0.137528238051657,0.229249436854189,-0.599906546942272,0.548568518962315,0.677426895899772,"Erlin1"
"ENSMUSG00000025199.17",674.463888245189,-0.364626788381451,0.158655098730085,-2.29823555183549,0.0215483862823137,0.0500303227248672,"Chuk"
"ENSMUSG00000025200.8",141.177665018368,0.253478548726177,0.244998961270298,1.03461070778387,0.300850751318618,0.434168927393142,"Cwf19l1"
"ENSMUSG00000025202.9",12.4563054573629,0.637689497649728,0.731357985267202,0.871925254793995,0.383249155208076,0.517562161895677,"Scd3"
"ENSMUSG00000025203.7",3734.2363231414,1.81969149515381,0.222907980880449,8.16342011607813,3.25669357800846e-16,5.32650327425384e-15,"Scd2"
"ENSMUSG00000025204.11",1851.24343849182,-1.30956440128233,0.172968933930471,-7.57109598541398,3.70088464279101e-14,5.44770219418837e-13,"Ndufb8"
"ENSMUSG00000025207.17",31.0989980886647,1.77705572994185,0.504385730167814,3.52320778256476,0.000426356964445378,0.0014595289573572,"Sema4g"
"ENSMUSG00000025208.10",404.561862067333,-0.852409305903055,0.190661957133288,-4.47078860785613,7.79316992552058e-06,3.72452796440464e-05,"Mrpl43"
"ENSMUSG00000025209.6",562.204170623129,-0.700248389463736,0.166270532510268,-4.21150025137794,2.53680271759619e-05,0.000107924092494266,"Twnk"
"ENSMUSG00000025212.18",288.643733619746,0.0278166816213526,0.207083419315188,0.134325972177496,0.893144816522224,0.93773517756844,"Sfxn3"
"ENSMUSG00000025213.12",27.3554138904868,-0.809023327625878,0.510076433512243,-1.58608254463977,0.112720585965135,0.199283027189031,"Kazald1"
"ENSMUSG00000025215.11",17.8643487784578,1.65166278676066,0.678548435465061,2.4341118488154,0.0149283813308357,0.0366242955316502,"Tlx1"
"ENSMUSG00000025216.10",2.75067044531368,-1.39683786897795,1.51578500771317,-0.921527698103657,0.3567749871239,NA,"Lbx1"
"ENSMUSG00000025217.16",471.045743960613,0.445630714552603,0.174266515460443,2.55717923420438,0.010552483007173,0.0275412322456715,"Btrc"
"ENSMUSG00000025218.7",156.055848668181,-0.365537071963217,0.231507364533123,-1.57894360164477,0.114348993808104,0.201227721351074,"Poll"
"ENSMUSG00000025220.9",2449.54024300041,-0.0408019650906987,0.155110179442067,-0.263051498215421,0.792510886524544,0.870579123107559,"Oga"
"ENSMUSG00000025221.17",2329.23866411915,-1.71409635768444,0.195158509465069,-8.78309822299216,1.59032181818077e-18,3.00122271328474e-17,"Kcnip2"
"ENSMUSG00000025223.16",1442.98100600556,0.98865416761149,0.143705972635976,6.87970130591489,5.99781863926536e-12,6.39767321521638e-11,"Ldb1"
"ENSMUSG00000025224.17",1446.96340817051,0.00543508402872068,0.144701249204938,0.0375607263833849,0.970037921615895,0.987326469142377,"Gbf1"
"ENSMUSG00000025225.16",399.695426984774,-0.741944831111219,0.171719450029693,-4.32068021987565,1.55548955892059e-05,7.0143658969153e-05,"Nfkb2"
"ENSMUSG00000025226.12",46.8003136487938,-0.758540576065045,0.387224351716471,-1.95891754406101,0.0501224440739512,0.104801473972807,"Fbxl15"
"ENSMUSG00000025227.15",41.4016078264602,0.627021621916538,0.420871316829232,1.48981790120649,0.136272122914342,0.231631137332461,"Mfsd13a"
"ENSMUSG00000025228.6",1929.58312331632,0.11695301894964,0.141848557471361,0.824492127621763,0.409659987059446,0.543260811668023,"Actr1a"
"ENSMUSG00000025231.18",348.903595141259,0.297938866327969,0.194658712140957,1.53057041758411,0.125875597587173,0.21595440518452,"Sufu"
"ENSMUSG00000032648.15",15712.4007397271,-1.28894225761627,0.166572053286897,-7.73804628196695,1.00956100595009e-14,1.5479935424568e-13,"Pygm"
"ENSMUSG00000032702.17",1296.56278931221,-0.263360871396252,0.153862698643223,-1.71166158996686,0.0869590509486774,0.167544140047714,"Kank1"
"ENSMUSG00000032773.10",7.98372170407094,0.0721657563096819,0.953240440013922,0.0757057225862427,0.939653223096793,0.96590051983134,"Chrm1"
"ENSMUSG00000032946.17",465.22922167949,-0.639600341119489,0.1864875894288,-3.42972067513203,0.000604202893787851,0.0020031231073327,"Rasgrp2"
"ENSMUSG00000033033.11",68.2269907191528,-0.861154421674522,0.327130007247925,-2.6324531611124,0.00847707107564403,0.0223624527300144,"Calhm2"
"ENSMUSG00000033207.8",74.8112974232411,0.27394213055607,0.348206153525523,0.786723978833964,0.431443463922597,0.564018453724745,"Mamdc2"
"ENSMUSG00000033417.17",846.237939530762,-0.0578375701844909,0.150705855088292,-0.383777857539818,0.701143100819493,0.795133008017175,"Cacul1"
"ENSMUSG00000033478.7",627.932654611546,0.577806642691562,0.159256984964212,3.62814003305038,0.000285470420435335,0.00101500593932564,"Fhip2a"
"ENSMUSG00000033610.17",922.122098022784,-0.202147916754768,0.15517236161444,-1.30273145714601,0.192666458559713,0.310970424341993,"Pank1"
"ENSMUSG00000033760.18",285.086519651248,0.594722381943873,0.221922387002767,2.67986655143746,0.00736515159402384,0.0199292337250057,"Rbm4b"
"ENSMUSG00000033768.18",73.8168039872043,-0.285238101740382,0.335400738773619,-0.850439694269443,0.395080675206365,0.528689776276154,"Nrxn2"
"ENSMUSG00000033863.3",1621.27099988467,-2.40673332387368,0.180390553255214,-13.3417924633152,1.32241132256795e-40,1.08143859267779e-38,"Klf9"
"ENSMUSG00000034108.7",249.894407785163,0.227315711303495,0.207006540495669,1.09810883636428,0.272156967288902,0.403033255381553,"Ccs"
"ENSMUSG00000034321.15",152.488457317339,-0.0305194046482271,0.244299815745653,-0.124926024013058,0.900582115577618,0.939445404259871,"Exosc1"
"ENSMUSG00000034371.10",148.013183403907,0.205108108546597,0.238587782198212,0.859675657558184,0.389967856828646,0.523752450047232,"Tkfc"
"ENSMUSG00000034445.9",210.353693319651,-0.302606867936067,0.223513947610553,-1.35386122956105,0.175780654729067,0.290077493005815,"Cyb561a3"
"ENSMUSG00000034459.9",23.9046496780541,-2.74267624044038,0.54608305471862,-5.02245256786734,5.10157985561401e-07,2.95650612104875e-06,"Ifit1"
"ENSMUSG00000034616.18",146.945407710916,0.147094353526003,0.246355819565196,0.597080896183482,0.550453371826332,0.678615882184557,"Ssh3"
"ENSMUSG00000034659.15",1175.95960195042,-1.20801239477921,0.174735782986944,-6.91336584945208,4.73287246792323e-12,5.27786990362348e-11,"Tmem109"
"ENSMUSG00000034765.7",129.738184545162,-0.375386369275916,0.25712123085476,-1.45995866629917,0.144301434142808,0.244151392020935,"Dusp5"
"ENSMUSG00000034820.5",889.255495299035,0.756878953636008,0.155115489969612,4.87945435871225,1.06379737046818e-06,6.02272972818908e-06,"Cpsf7"
"ENSMUSG00000035049.5",430.321963891411,-0.816002591054601,0.187952964940696,-4.34152550512874,1.41496849501669e-05,6.50885507707679e-05,"Rrp12"
"ENSMUSG00000035171.10",260.959719972981,0.530871545484862,0.19966624437069,2.65879466585886,0.00784207409771224,0.021064841371957,"1110059E24Rik"
"ENSMUSG00000035173.15",926.722896106869,-0.0544942365722785,0.204303745483699,-0.266731461252757,0.789675928636957,0.868761559756054,"Ccdc186"
"ENSMUSG00000035179.5",5.37476430977806,0.399870986020306,1.07112295117779,0.373319407991971,0.708910733395333,NA,"Ppp1r32"
"ENSMUSG00000035283.6",551.645364588352,-0.215168867209978,0.184281939929849,-1.16760691412239,0.242965359971586,0.372546885289765,"Adrb1"
"ENSMUSG00000035342.15",1351.18449073277,-0.257669947554515,0.144367886526274,-1.78481484874838,0.0742913540166542,0.146199028225287,"Lzts2"
"ENSMUSG00000035372.3",139.919719059051,-0.0879565407870327,0.238600895247621,-0.368634579915348,0.712400117031829,0.802950208476916,"1810055G02Rik"
"ENSMUSG00000035735.11",103.581761339035,-0.780737033942484,0.276368236283555,-2.82498829981838,0.00472823425442358,0.013488296167658,"Dagla"
"ENSMUSG00000035783.10",12235.2306779592,-0.295871621041939,0.184755146491839,-1.60142559847451,0.109282686771119,0.198387784467442,"Acta2"
"ENSMUSG00000035818.15",4.67191615152099,1.12786516932965,1.17534794072565,0.959601093641523,0.337256018430234,NA,"Plekhs1"
"ENSMUSG00000035885.6",2391.40946143486,0.876978349613688,0.189804560654587,4.6204282267466,3.82948806729495e-06,1.99893845214828e-05,"Cox8a"
"ENSMUSG00000036097.10",1161.16622749503,0.679287071630004,0.157899554916161,4.3020201797952,1.6924789289719e-05,7.54948176802011e-05,"Slf2"
"ENSMUSG00000036098.16",125.380459864689,0.0864221347920917,0.268347833616345,0.32205266436266,0.747412797672941,0.836011883111374,"Myrf"
"ENSMUSG00000036192.16",37.1336862906997,1.15276649026942,0.469322756980358,2.45623395227277,0.0140401719941027,0.034560423370099,"Rorb"
"ENSMUSG00000036278.8",1629.33242394724,-1.39580505663467,0.157553275165977,-8.85925763945076,8.05490190791207e-19,1.56010731690086e-17,"Macrod1"
"ENSMUSG00000036372.15",412.25495193254,-0.704239721443595,0.195473401270405,-3.60273938483015,0.000314881191208904,0.0010931724374045,"Tmem258"
"ENSMUSG00000036450.5",2098.97680535625,-0.872190714866471,0.15231794008923,-5.72611942070336,1.0275390218677e-08,7.34241475820029e-08,"Hif1an"
"ENSMUSG00000036748.17",723.410013753772,0.0882616254039677,0.162148816631335,0.544324819863726,0.586217970248574,0.714331831296276,"Cuedc2"
"ENSMUSG00000036908.18",248.782352389823,-0.977289845173268,0.206086794176929,-4.74212745691143,2.11485493820701e-06,1.15298758112619e-05,"Unc93b1"
"ENSMUSG00000037071.4",237.890629793984,-1.94724853755935,0.206105433038898,-9.44782730298942,3.45936508887645e-21,7.95653970441583e-20,"Scd1"
"ENSMUSG00000037126.17",78.3075273073066,-1.02575131852235,0.317194278103193,-3.23382667763207,0.00122143556998311,0.00387489904960159,"Psd"
"ENSMUSG00000037349.10",207.757719515262,-0.280717756668879,0.210608320228942,-1.33289015535438,0.182567853712523,0.296622384839773,"Nudt22"
"ENSMUSG00000037603.8",35.342846874315,-0.933104733131347,0.44686337275469,-2.08812086651726,0.0367869332181424,0.0813068554010594,"Gm5519"
"ENSMUSG00000037847.15",98.7245363719056,-0.0516077022871529,0.290862179760899,-0.177430088468623,0.859170575059886,0.92045057240768,"Nmrk1"
"ENSMUSG00000037916.15",9519.52437384029,-0.777371768768506,0.142763339365349,-5.44517781822907,5.17536583924349e-08,3.40095469436001e-07,"Ndufv1"
"ENSMUSG00000038155.12",19.0938847734402,-1.6826346126263,0.600839183315376,-2.8004741690475,0.00510275911776312,0.0143893896960677,"Gstp2"
"ENSMUSG00000038274.14",2314.04948066073,0.418054177180098,0.148818764817638,2.80914962365385,0.0049672555049854,0.0141154442149392,"Fau"
"ENSMUSG00000038658.16",734.900963060856,0.0838324771907957,0.160163151955179,0.523419251977857,0.600682529698293,0.72439714098362,"Ric1"
"ENSMUSG00000038812.17",256.644780870629,-0.252805864462755,0.211709309494002,-1.19411784520471,0.232431873618063,0.360147071542935,"Trmt112"
"ENSMUSG00000038843.19",426.197808324061,-0.22124639228953,0.200129124351197,-1.10551821483651,0.268935106191498,0.401493383685482,"Gcnt1"
"ENSMUSG00000039126.11",818.712867780767,-2.63299334217103,0.693193848377274,-3.79835070425785,0.000145662125128357,0.000552615072651912,"Prune2"
"ENSMUSG00000039148.6",897.488050477992,0.0244799570440436,0.147392535986289,0.16608681627081,0.868088629151063,0.926129073200656,"Sart1"
"ENSMUSG00000039652.17",1519.09099344514,-1.75367702156876,0.162712235393795,-10.7777821214522,4.38326864264395e-27,2.01630357561622e-25,"Cpeb3"
"ENSMUSG00000039901.11",395.397058894135,-0.324179707785822,0.173317730022056,-1.87043591988291,0.0614233078051192,0.123517908591715,"Armh3"
"ENSMUSG00000039982.9",200.337787607109,0.207427948250563,0.232454691138933,0.892337114102756,0.372212266807948,0.510145676667877,"Dtx4"
"ENSMUSG00000040018.10",962.834961559408,-0.0364897653683895,0.154231568552585,-0.236590768743614,0.812974282387088,0.887758266820322,"Cox15"
"ENSMUSG00000040022.15",257.041629983844,0.26913667950077,0.218167533110844,1.23362388373356,0.217343088967229,0.339627417154736,"Rab11fip2"
"ENSMUSG00000040105.4",156.889303291021,-0.128463670128738,0.231539962900041,-0.554822884653382,0.579015812509312,0.709077600676961,"Plpp6"
"ENSMUSG00000040247.7",30.2457676326213,-1.07058181003153,0.468343840047762,-2.28588852566601,0.0222607808941792,0.0513602969846892,"Tbc1d10c"
"ENSMUSG00000040385.8",3804.2619668914,0.377254150656936,0.145155101554836,2.59897273065816,0.00935032007950544,0.0245779842089857,"Ppp1ca"
"ENSMUSG00000040414.9",381.853231084062,0.232663837192979,0.180469648136917,1.28921311475304,0.197324006877562,0.315033555448777,"Slc25a28"
"ENSMUSG00000040451.19",855.623782707428,-0.387026651776445,0.153868903527844,-2.51530129157259,0.0118930698683605,0.0303934007746991,"Sgms1"
"ENSMUSG00000040565.9",638.512915600873,0.174449066078859,0.176125467332699,0.990481778250313,0.321938691268792,0.457426403038284,"Btaf1"
"ENSMUSG00000040663.10",21.8388757890331,-0.228019008934547,0.537159566426605,-0.424490269160463,0.671208300469942,0.778578619879116,"Clcf1"
"ENSMUSG00000040913.12",298.815674058856,-0.700676166060451,0.196071960557525,-3.57356637873206,0.000352151919251788,0.00121682541112355,"Fbxw4"
"ENSMUSG00000040929.18",140.334772188287,1.25753678120748,0.29801587715793,4.21969726311282,2.44630593585253e-05,0.00010529129642032,"Rfx3"
"ENSMUSG00000041035.10",162.581259245837,0.0294797820990261,0.237502020277483,0.124124342456471,0.901216824705592,0.939445404259871,"Dpcd"
"ENSMUSG00000041180.14",69.0648890680543,1.06840696820603,0.36149485530696,2.95552468457346,0.0031213771819965,0.0092634419594735,"Hectd2"
"ENSMUSG00000041360.9",536.905554802284,0.625146535269398,0.178103271506731,3.51002275242189,0.000448068351994024,0.00152675142160927,"Pum3"
"ENSMUSG00000041362.18",41.1430279893329,-1.27381363571084,0.404806758096301,-3.14672028130472,0.00165112836082543,0.00512755474079121,"Shtn1"
"ENSMUSG00000041488.17",250.24759975881,-0.491592297494269,0.205745364528635,-2.38932380625203,0.0168794180660227,0.0408659595282655,"Stx3"
"ENSMUSG00000041491.9",155.685889933688,0.707872983138864,0.241093644003235,2.93609143478443,0.00332376336675139,0.00974617465310369,"Cep78"
"ENSMUSG00000041731.14",2169.22516248412,-0.779162798468281,0.166985483348142,-4.66605110124354,3.07043370867358e-06,1.62578360401709e-05,"Pgm5"
"ENSMUSG00000041845.12",67.2753539562102,0.866924594765917,0.349958246717265,2.47722293415852,0.013240916806721,0.0329233607086036,"Rhod"
"ENSMUSG00000042179.7",2.75405654442196,0.28607891020161,1.40188043984004,0.204067980457914,0.838300375697006,NA,"Pnliprp1"
"ENSMUSG00000042532.15",11.3526877356687,-1.48137363396191,0.739993029255107,-2.00187511962523,0.0452981641711406,0.0955285066761017,"Golga7b"
"ENSMUSG00000042694.18",272.995488631138,0.421492858180295,0.196487888243799,2.14513404336309,0.0319421312276011,0.071894215851726,"Stn1"
"ENSMUSG00000042729.12",208.689260397694,0.108519087457356,0.220466609756766,0.492224593905998,0.622560580100888,0.745048108868705,"Wdr74"
"ENSMUSG00000043488.7",5.69455046209396,-2.08256653906846,1.09280246459005,-1.90571178831456,0.0566876090142087,0.115894667317938,"Frmd8os"
"ENSMUSG00000043531.18",8.6152218048413,1.97604582296728,1.12389249364928,1.75821605192063,0.0787107550103597,0.153663436837201,"Sorcs1"
"ENSMUSG00000043639.16",6778.14406718268,0.53515761511874,0.131134940967871,4.08096889485661,4.48483572500129e-05,0.000183379949644497,"Rbm20"
"ENSMUSG00000043789.9",8.69511225416582,-0.946326066873782,0.870265564798451,-1.08739918612423,0.276860430717569,0.409175255036407,"Vwce"
"ENSMUSG00000044026.4",59.9082079844342,-0.598274550581779,0.37049277865448,-1.61480758884029,0.106352369231214,0.194714785458143,"Slc35g1"
"ENSMUSG00000044220.14",8.0098530725748,0.355709594352886,0.934861999561031,0.380494227511559,0.703578580698224,0.796667439067527,"Nkx2-3"
"ENSMUSG00000044345.10",718.614598767828,-0.107711473556011,0.175592514002723,-0.613417230043989,0.539600496139377,0.669723381380407,"Marveld1"
"ENSMUSG00000044390.6",26.634862985824,-0.664461728045946,0.497555872845011,-1.33545148255727,0.181728624542959,0.295985582988729,"Tigd3"
"ENSMUSG00000044424.5",2277.97721615439,0.666633356701671,0.149870178154662,4.44807209085802,8.66444523730709e-06,4.08784082990899e-05,"Gm9493"
"ENSMUSG00000044724.10",2.84478412616977,-1.2576541412406,1.47408667553198,-0.853175164063351,0.393562173991104,NA,"Gpr152"
"ENSMUSG00000044948.18",16.5984435535976,-0.136785150190707,0.613564586308841,-0.222935210478161,0.823585931915642,0.895360776794553,"Cfap43"
"ENSMUSG00000044994.11",3.85591945782028,-0.448563712821507,1.28856008272067,-0.348112376626172,0.727755789768935,NA,"Or4d10c"
"ENSMUSG00000045030.9",1.58818268706662,1.14400219319199,1.90036931061893,0.601989406374593,0.547181189050193,NA,"Or5b95"
"ENSMUSG00000045045.8",302.965189214138,-0.0642273498885928,0.202753931272842,-0.316774868360818,0.751414435022472,0.837940945722029,"Lrfn4"
"ENSMUSG00000045098.20",1129.18920657605,0.504841914204068,0.165871127815525,3.04357919821666,0.00233781896284932,0.00708080146772469,"Kmt5b"
"ENSMUSG00000045104.10",17021.3038967604,-1.11271550750405,0.153627400997979,-7.24294950168877,4.39030412950703e-13,5.87166359283316e-12,"Ldhb-ps"
"ENSMUSG00000045664.6",277.321735498121,-0.295860019382181,0.22297654385506,-1.32686611007164,0.184552976744504,0.299187204590209,"Cdc42ep2"
